property,property,property,property,actual,predicted
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-setosa,Iris-setosa
