property,property,property,property,actual,predicted
255,140,255,96,Iris-versicolor,Iris-versicolor
255,192,255,96,Iris-versicolor,Iris-versicolor
255,185,255,96,Iris-versicolor,Iris-versicolor
255,204,89,12,Iris-setosa,Iris-versicolor
255,211,89,12,Iris-setosa,Iris-versicolor
255,249,108,25,Iris-setosa,Iris-setosa
255,230,89,12,Iris-setosa,Iris-versicolor
255,179,255,89,Iris-versicolor,Iris-setosa
255,185,230,83,Iris-versicolor,Iris-setosa
255,198,255,89,Iris-versicolor,Iris-setosa
255,217,108,12,Iris-setosa,Iris-versicolor
255,192,255,96,Iris-versicolor,Iris-versicolor
255,224,89,19,Iris-setosa,Iris-setosa
255,153,236,64,Iris-versicolor,Iris-versicolor
255,160,255,83,Iris-versicolor,Iris-setosa
255,198,96,6,Iris-setosa,Iris-versicolor
255,255,89,12,Iris-setosa,Iris-versicolor
255,204,83,12,Iris-setosa,Iris-versicolor
255,172,249,89,Iris-versicolor,Iris-setosa
255,192,255,96,Iris-versicolor,Iris-versicolor
255,255,96,25,Iris-setosa,Iris-setosa
255,198,96,6,Iris-setosa,Iris-versicolor
255,211,255,102,Iris-versicolor,Iris-versicolor
255,153,211,64,Iris-versicolor,Iris-versicolor
255,217,255,102,Iris-versicolor,Iris-versicolor
255,217,89,19,Iris-setosa,Iris-setosa
255,166,224,64,Iris-versicolor,Iris-versicolor
255,192,89,19,Iris-setosa,Iris-setosa
255,128,224,64,Iris-versicolor,Iris-versicolor
255,236,96,12,Iris-setosa,Iris-versicolor
255,204,255,96,Iris-versicolor,Iris-versicolor
255,160,192,70,Iris-versicolor,Iris-versicolor
255,192,70,6,Iris-setosa,Iris-versicolor
255,179,255,83,Iris-versicolor,Iris-setosa
255,153,243,70,Iris-versicolor,Iris-versicolor
255,204,76,12,Iris-setosa,Iris-versicolor
255,249,83,25,Iris-setosa,Iris-setosa
255,147,83,19,Iris-setosa,Iris-setosa
255,217,96,12,Iris-setosa,Iris-versicolor
255,192,255,89,Iris-versicolor,Iris-setosa
255,192,255,76,Iris-versicolor,Iris-versicolor
255,224,96,12,Iris-setosa,Iris-versicolor
255,204,102,12,Iris-setosa,Iris-versicolor
255,179,255,96,Iris-versicolor,Iris-versicolor
255,255,76,12,Iris-setosa,Iris-versicolor
255,185,255,83,Iris-versicolor,Iris-setosa
255,204,255,115,Iris-versicolor,Iris-setosa
255,160,249,70,Iris-versicolor,Iris-versicolor
255,185,255,83,Iris-versicolor,Iris-setosa
255,192,89,12,Iris-setosa,Iris-versicolor
255,172,255,83,Iris-versicolor,Iris-setosa
255,217,89,12,Iris-setosa,Iris-versicolor
255,147,211,64,Iris-versicolor,Iris-versicolor
255,179,255,83,Iris-versicolor,Iris-setosa
255,224,83,12,Iris-setosa,Iris-versicolor
255,185,89,12,Iris-setosa,Iris-versicolor
255,192,255,89,Iris-versicolor,Iris-setosa
255,166,255,76,Iris-versicolor,Iris-versicolor
255,192,255,83,Iris-versicolor,Iris-setosa
255,192,89,6,Iris-setosa,Iris-versicolor
255,236,96,12,Iris-setosa,Iris-versicolor
255,172,255,64,Iris-versicolor,Iris-versicolor
255,204,83,12,Iris-setosa,Iris-versicolor
255,198,96,12,Iris-setosa,Iris-versicolor
255,217,102,12,Iris-setosa,Iris-versicolor
255,185,255,89,Iris-versicolor,Iris-setosa
255,140,255,64,Iris-versicolor,Iris-versicolor
255,192,83,12,Iris-setosa,Iris-versicolor
255,147,255,83,Iris-versicolor,Iris-setosa
255,192,102,12,Iris-setosa,Iris-versicolor
255,217,102,25,Iris-setosa,Iris-setosa
255,224,83,19,Iris-setosa,Iris-setosa
255,224,102,38,Iris-setosa,Iris-versicolor
255,185,255,83,Iris-versicolor,Iris-setosa
255,179,255,83,Iris-versicolor,Iris-setosa
255,179,255,76,Iris-versicolor,Iris-versicolor
255,217,96,25,Iris-setosa,Iris-setosa
255,198,96,6,Iris-setosa,Iris-versicolor
255,243,121,25,Iris-setosa,Iris-setosa
255,217,96,12,Iris-setosa,Iris-versicolor
