property,property,property,property,actual,predicted
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
