property,property,property,property,actual,predicted
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-setosa,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,255,Iris-versicolor,Iris-versicolor
255,255,255,204,Iris-setosa,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
