property,property,property,property,actual,predicted
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,25,Iris-setosa,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,25,Iris-setosa,Iris-setosa
255,255,255,76,Iris-setosa,Iris-setosa
255,255,255,76,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,76,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,25,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,76,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,128,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,25,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,25,Iris-setosa,Iris-setosa
255,255,255,76,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,51,Iris-setosa,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
255,255,255,25,Iris-setosa,Iris-setosa
255,255,255,76,Iris-setosa,Iris-setosa
255,255,255,255,Iris-versicolor,Iris-setosa
255,255,255,102,Iris-setosa,Iris-setosa
